id,reviews.text,label,score,name,categories,reviews.doRecommend,reviews.rating,primaryCategories,reviews.username
AVqVGZNvQMlgsOJE6eUY,If you really want to have a good read on something digital this is the item you're looking for. It really is lightweight and highly functional. The battery lasts a long time and the screen is easy on the eyes. The only difficulty sometimes is reading in extremely bright environments. Overall an excellent buy.,POSITIVE,0.9983286261558532,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,jjhippo
AVqVGZNvQMlgsOJE6eUY,"Love my kindle, makes reading at night so easy and it feels like you are reading a real book.",POSITIVE,0.9997732043266296,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Sean242
AVqVGZNvQMlgsOJE6eUY,Good product for child. Who only need to read the books,POSITIVE,0.9995833039283752,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Jackie
AVqVGZNvQMlgsOJE6eUY,This Kindle is a convenient size yet lettering is easy to read.,POSITIVE,0.9935573935508728,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,grandma
AVqVGZNvQMlgsOJE6eUY,"I use this every day on my commute. Great battery life, no backlight but very readable with normal lighting. I like the built in dictionary. Email yourself pdf or mobi files for easy transfers.",POSITIVE,0.9711630344390868,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,BeeRocker
AVqVGZNvQMlgsOJE6eUY,It does its job but I would buy one which the screen is brighter. There are times that it's difficult to read because screen is not too bright,NEGATIVE,0.9905951023101808,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,3,Electronics,Chillypr
AVqVGZNvQMlgsOJE6eUY,Great product for myself! And I bought it when there was great deal on it!,POSITIVE,0.9996495246887208,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,John
AVqVGZNvQMlgsOJE6eUY,Item work well and was easy to read from in day light,POSITIVE,0.9993694424629213,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Bill
AVqVGZNvQMlgsOJE6eUY,Great product and service will refer to a friend. And the sales man r good,POSITIVE,0.9998036026954652,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,richard
AVqVGZNvQMlgsOJE6eUY,Everything is great except that i can't read external pdfs properly. Either it zooms too much of too little. For kindle books it provides great experience. Battery life is awesome!,POSITIVE,0.9995905756950378,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Superuser37
AVqVGZNvQMlgsOJE6eUY,"I was looking for a kindle whitepaper. I saw online for $80. What a deal. I ordered it on line and picked it up in the store. I got it home and couldn't adjust the brightness. After a lengthy time with online customer service I called customer service. After 20 minuets with speaking to a female Elmer Fud that doesn't speak english well I figured I would just return it. Although it looks Identical to the $120 model, you can not adjust the brightness. That would have been good information before I bought it.",NEGATIVE,0.9990307092666626,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",False,1,Electronics,Keith
AVqVGZNvQMlgsOJE6eUY,This is a nice bare-bones reading device. Easy to set up and use. My greatest issue is that it isn't back lit so it can't be used w/o a light on in the room. Returning it an purchasing a paperwhite instead.,POSITIVE,0.973780632019043,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Nibbler
AVqVGZNvQMlgsOJE6eUY,"Easy to use and navigate, purchasing books is fast and simple and I love the fact that I can password protect this device",POSITIVE,0.9996814727783204,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,st2005
AVqVGZNvQMlgsOJE6eUY,The Amazon Kindle is light weight and easy to use.,POSITIVE,0.9891590476036072,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Robe12
AVqVGZNvQMlgsOJE6eUY,"I love hear readers, I had to replace mine because I destroyed the last, but it is awesome",POSITIVE,0.9998170733451844,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,kdla
AVqVGZNvQMlgsOJE6eUY,Love the simplicity. Also love that I use it for reading only and can't download distracting apps.,POSITIVE,0.9998331069946288,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Kathy
AVqVGZNvQMlgsOJE6eUY,My husband loves this Kindle. He has a muscular disease keeping him from being able to handle anything with much weight at all. This is perfect.,POSITIVE,0.9995984435081482,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Debbie
AVqVGZNvQMlgsOJE6eUY,I've wanted a kindle for a while and decided to get it when BB put it on sale. I am not disappointed.,POSITIVE,0.99143785238266,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Tupiman
AVqVGZNvQMlgsOJE6eUY,I have several Kindles so knew what to expect. It is a great reading device and I keep several in different locations.,POSITIVE,0.9953246116638184,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,drd1
AVqVGZNvQMlgsOJE6eUY,"I like this e reader, but wish the screen were higher resolution. It requires decent light to look good, but it is easy on my eyes. The screen updates involve flashing the whole screen, which I noticed less over time. The advertised month long battery life is just standby time, it lasts much less if you are downloading and reading books.",NEGATIVE,0.9103685021400452,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,MrPhilTX
AVqVGZNvQMlgsOJE6eUY,My fiancée really enjoyes it! I would definitely recommend.,POSITIVE,0.9994491934776306,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Jeff
AVqVGZNvQMlgsOJE6eUY,"Simple, great buy for your money if you are an avid reader.",POSITIVE,0.9958317875862122,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,flexorcist
AVqVGZNvQMlgsOJE6eUY,I like the changes that have been made since my current 4 year old unit was purchased,POSITIVE,0.9991424083709716,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,mother
AVqVGZNvQMlgsOJE6eUY,Fits nicely in your hand and its touchable. increase the size of the fonts,POSITIVE,0.9998680353164672,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,dk22
AVqVGZNvQMlgsOJE6eUY,"Great buy, do a lot of reading and he no glear screen is awesome while in the sun.",POSITIVE,0.998429834842682,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,JimA
AVqVGZNvQMlgsOJE6eUY,I lie the size and weight for the kindle-makes it very convenient to take large books with me in digital format.,NEGATIVE,0.9944028258323668,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,yespicklejuiceisgood
AVqVGZNvQMlgsOJE6eUY,Great price and works great for book reading. Would recommend,POSITIVE,0.9997969269752502,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,AB79
AVqVGZNvQMlgsOJE6eUY,Got it when it was on sale. Totally fall in love with it. Bring with it me everywhere.,POSITIVE,0.9997653365135192,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Vincent
AVqVGZNvQMlgsOJE6eUY,I never used kindle before. My wife gifted me on my birthday. This is the amazing product. I am using it for daily reading. The display is fantastic and no strain on eyes.,POSITIVE,0.9998158812522888,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Khan
AVqVGZNvQMlgsOJE6eUY,I bought this with paper white and didn’t see much of a difference in terms of resolution and use. I totally recommend this reader as it’s so small and powerful!,POSITIVE,0.9996864795684814,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Faithfy
AVqVGZNvQMlgsOJE6eUY,The sales people are really nice and knowledgeable to me I will come back again,POSITIVE,0.9998644590377808,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,richard
AVqVGZNvQMlgsOJE6eUY,I'm a longtime Kindle user and jumped at the opportunity to bring my granddaughter into the fold with this gift. She loved it!,POSITIVE,0.9998605251312256,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Ed51648
AVqVGZNvQMlgsOJE6eUY,"Overall good product, does what is advertised, comfortable to use.",POSITIVE,0.9998596906661988,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,TinLexington
AVqVGZNvQMlgsOJE6eUY,"The kindle has come in very handy lately, I always have a book to read and this is great to just grab on the go. Battery life is great, only drawback is no backlight.",POSITIVE,0.9987407326698304,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,DustinS
AVqVGZNvQMlgsOJE6eUY,"I am loving my new Kindle! I have wanted one for a while and finally bought one, and even though it was the cheapest one, it has exceeded my expectations. I love how there is no glare.",POSITIVE,0.9997355341911316,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Juj14
AVqVGZNvQMlgsOJE6eUY,"I already has an older version of the Kindle, but this one is even better. I love the touch screen and the ability to scroll without buttons.",POSITIVE,0.9992214441299438,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,Hikjer
AVqVGZNvQMlgsOJE6eUY,"Bought this for my 90+ year-old, totally no-tech mom. Her first e-book is Gone with the Wind. She likes the size and ease of use.",POSITIVE,0.9989542961120604,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Msimon
AVqVGZNvQMlgsOJE6eUY,"Amazon kindle products have always been reliable, consistent quality and this is no different. Very happy with it.",POSITIVE,0.9957742094993592,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,5,Electronics,gpro1
AVqVGZNvQMlgsOJE6eUY,working well and very cheap if we think in the price way,NEGATIVE,0.8638290166854858,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)","Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",True,4,Electronics,Satyendra
